ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_NM,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ADSTRD_CD,ADSTRD_NM,RDNMADR_CD,RDNMADR_NM,ZIP_NO,GID_CD,FCLTY_LO,FCLTY_LA,MANAGE_NO,FLAG_NM,TY_NM,PARKNG_SPCE_CO,MANAGE_FLAG_NM,UTILIIZA_LMTT_FLAG_NM,WKDAY_NM,WORKDAY_OPN_BSNS_TIME,WORKDAY_CLOS_TIME,SAT_OPN_BSNS_TIME,SAT_CLOS_TIME,SUN_OPN_BSNS_TIME,SUN_CLOS_TIME,UTILIIZA_CHRGE_CN,BASS_TIME,BASS_PRICE,ADIT_UNIT_TIME,ADIT_UNIT_PRICE,ONE_DAY_PARKNG_VLM_TIME,ONE_DAY_PARKNG_VLM_PRICE,MT_FDRM_PRICE,SETLE_MTH_CN,ADIT_DC,MANAGE_INSTT_NM,TEL_NO,데이터기준일자,PROVD_INSTT_CD,PROVD_INSTT_NM,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE,PROVD_INSTT_NM1,PROVD_INSTT_NM2,RDNMADR_NM1,RDNMADR_NM2,RDNMADR_NM3,RDNMADR_NM4,RDNMADR_NM5,sigu_name
KC490PC22N009016,장소,주차장,설봉공원주차장,경기도,이천시,4711132021,관고동,4711132000,관고동,4.15E+11,경기도 이천시 경충대로2709번길 128,17379,다사935200,127.4275573,37.27946043,230-2-000009,공영,노외,471,3,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 이천시청,031-644-2651,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,경충대로2709번길,128,,이천시 경충대로2709번길
KC490PC22N009017,장소,주차장,서희청소년공영주차장,경기도,이천시,4150032023,백사면 도립리,4150032000,백사면,4.15E+11,경기도 이천시 백사면 원적로775번길 17,17309,다사966268,127.4622955,37.34077594,230-2-000011,공영,노외,200,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 이천시청,031-645-3666,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,백사면,원적로775번길,17,이천시 백사면
KC490PC22N009021,장소,주차장,8-6 파티마병원뒤,경기도,이천시,4150010300,중리동,4150052000,중리동,4.15E+11,경기도 이천시 중리천로 137,17373,다사955195,127.4499066,37.27519936,230-1-000024,공영,노상,29,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,중리천로,137,,이천시 중리천로
KC490PC22N009022,장소,주차장,9-1 우리은행옆,경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 영창로 217,17364,다사952202,127.4466539,37.28105704,230-1-000026,공영,노상,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,영창로,217,,이천시 영창로
KC490PC22N009023,장소,주차장,9-3 분수대오거리1,경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 이섭대천로 1236,17370,다사953201,127.4471281,37.28042627,230-1-000028,공영,노상,12,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,이섭대천로,1236,,이천시 이섭대천로
KC490PC22N009024,장소,주차장,9-5 농협하나로마트앞,경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 영창로 235,17363,다사954202,127.4486167,37.28115706,230-1-000030,공영,노상,8,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,영창로,235,,이천시 영창로
KC490PC22N009025,장소,주차장,10-2 새설봉사거리,경기도,이천시,4150010300,중리동,4150052000,중리동,4.15E+11,경기도 이천시 남천로 1,17375,다사944199,127.437767,37.27842061,230-1-000032,공영,노상,23,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,남천로,1,,이천시 남천로
KC490PC22N009026,장소,주차장,망현산길노상주차장(3개소),경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 설봉로 152,17355,다사950207,127.4436384,37.28599691,230-1-000034,공영,노상,97,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 이천시청,031-644-2332,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,설봉로,152,,이천시 설봉로
KC490PC22N009027,장소,주차장,향교로노상주차장(8개소)(향교~일신주유소),경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 향교로 36,17365,다사947206,127.4412476,37.28475923,230-1-000036,공영,노상,81,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 이천시청,031-644-2332,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,향교로,36,,이천시 향교로
KC490PC22N009028,장소,주차장,설봉로노상주차장(3개소)(향교~관고동사무소),경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 설봉로 87,17354,다사945206,127.4385292,37.28437926,230-1-000038,공영,노상,32,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 이천시청,031-644-2332,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,설봉로,87,,이천시 설봉로
KC490PC22N009029,장소,주차장,애련정로노상주차장(3개소)(설봉중사거리~구시민회관사거리),경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 애련정로 122,17362,다사955202,127.4503312,37.28131103,230-1-000040,공영,노상,27,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 이천시청,031-644-2332,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,애련정로,122,,이천시 애련정로
KC490PC22N009030,장소,주차장,백사노상주차장(2개소)(백사면사무소 앞),경기도,이천시,4150032021,백사면,4150032000,백사면,4.15E+11,경기도 이천시 백사면 현방로 76,17312,다사992267,127.4920072,37.33951528,230-1-000042,공영,노상,30,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,,,경기도 이천시청,031-644-2332,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,백사면,현방로,76,이천시 백사면
KC490PC22N009033,장소,주차장,3-1 세람저축은행앞,경기도,이천시,4150010300,중리동,4150052000,중리동,4.15E+11,경기도 이천시 중리천로 50,17374,다사949201,127.4432818,37.27993773,230-1-000008,공영,노상,17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,중리천로,50,,이천시 중리천로
KC490PC22N009034,장소,주차장,3-3 CGV맞은편,경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 중리천로 57,17369,다사950201,127.4442969,37.28020864,230-1-000010,공영,노상,24,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,중리천로,57,,이천시 중리천로
KC490PC22N009035,장소,주차장,4-3 새마을금고앞,경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 중리천로 67,17369,다사951200,127.4454255,37.27947903,230-1-000012,공영,노상,18,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,중리천로,67,,이천시 중리천로
KC490PC22N009036,장소,주차장,5-1 관고2통보호수앞,경기도,이천시,4711132022,관고동,4711132000,관고동,4.15E+11,경기도 이천시 설봉로 48,17368,다사945202,127.4383177,37.2808006,230-1-000014,공영,노상,25,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,설봉로,48,,이천시 설봉로
KC490PC22N009037,장소,주차장,6-1 중리동주민센터아래,경기도,이천시,4150010300,중리동,4150052000,중리동,4.15E+11,경기도 이천시 서희로 42,17374,다사949200,127.4426304,37.27930013,230-1-000016,공영,노상,28,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,서희로,42,,이천시 서희로
KC490PC22N009038,장소,주차장,7-1 명동타운옆,경기도,이천시,4150010300,중리동,4150052000,중리동,4.15E+11,경기도 이천시 어재연로 24,17374,다사950199,127.444422,37.27888364,230-1-000018,공영,노상,19,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,어재연로,24,,이천시 어재연로
KC490PC22N009039,장소,주차장,8-2 터미널공영,경기도,이천시,4150010300,중리동,4150052000,중리동,4.15E+11,경기도 이천시 중리천로 102,17373,다사954198,127.4481679,37.27756929,230-1-000020,공영,노상,45,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,중리천로,102,,이천시 중리천로
KC490PC22N009040,장소,주차장,8-4 안흥지건너편,경기도,이천시,4150010300,중리동,4150052000,중리동,4.15E+11,경기도 이천시 중리천로 116,17373,다사954197,127.4489467,37.2768395,230-1-000022,공영,노상,17,1,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,혼합,30,600,10,250,5,7000,,현금+신용카드,경차·장애인 차량 50프로 할인,경기도 이천시청,031-635-2070,2022-11-11,4070000,경기도 이천시,20221111,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221111,경기도,이천시,경기도,이천시,중리천로,116,,이천시 중리천로
KC490PC22N009041,장소,주차장,9-2 나우한결내과앞,경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 영창로 223,17363,다사953202,127.447615,37.280931,230-1-000027,공영,노상,21,1,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,혼합,30,600,10,250,,7000,,현금+카드,국가유공자100퍼센트 감면+경차ㆍ저공해차량ㆍ장애인차량 등 50퍼센트 감면+공휴일 무료 운영,이천시시설관리공단,031-635-2070,2022-10-07,B553081,이천시시설관리공단,20221007,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221007,경기도,이천시,경기도,이천시,영창로,223,,이천시 영창로
KC490PC22N009042,장소,주차장,9-4 분수대오거리2,경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 영창로 222-1,17370,다사953201,127.447369,37.280425,230-1-000029,공영,노상,18,1,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,혼합,30,600,10,250,,7000,,현금+카드,국가유공자100퍼센트 감면+경차ㆍ저공해차량ㆍ장애인차량 등 50퍼센트 감면+공휴일 무료 운영,이천시시설관리공단,031-635-2070,2022-10-07,B553081,이천시시설관리공단,20221007,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221007,경기도,이천시,경기도,이천시,영창로,222-1,,이천시 영창로
KC490PC22N009043,장소,주차장,10-1 설봉공원입구,경기도,이천시,4711132022,관고동,4711132000,관고동,4.15E+11,경기도 이천시 설봉로 33,17367,다사944200,127.437428,37.27943921,230-1-000031,공영,노상,27,1,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,혼합,30,600,10,250,,7000,,현금+카드,국가유공자100퍼센트 감면+경차ㆍ저공해차량ㆍ장애인차량 등 50퍼센트 감면+공휴일 무료 운영,이천시시설관리공단,031-635-2070,2022-10-07,B553081,이천시시설관리공단,20221007,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221007,경기도,이천시,경기도,이천시,설봉로,33,,이천시 설봉로
KC490PC22N009044,장소,주차장,실버 중앙사거리,경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 영창로 181,17365,다사949202,127.4427697,37.281606,230-1-000033,공영,노상,23,1,미시행,평일,10:00,19:00,0:00,0:00,0:00,0:00,혼합,30,600,10,250,,7000,,현금+카드,국가유공자100퍼센트 감면+경차ㆍ저공해차량ㆍ장애인차량 등 50퍼센트 감면+공휴일 무료 운영,이천시시설관리공단,031-635-2070,2022-10-07,B553081,이천시시설관리공단,20221007,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221007,경기도,이천시,경기도,이천시,영창로,181,,이천시 영창로
KC490PC22N009045,장소,주차장,북샛말공영주차장,경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 이섭대천로 1299,17356,다사954208,127.448439,37.286128,230-2-000001,공영,노외,177,1,미시행,평일,0:00,23:59,0:00,0:00,0:00,0:00,무료,0,,,,,,,,,이천시시설관리공단,031-635-2070,2022-10-07,B553081,이천시시설관리공단,20221007,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221007,경기도,이천시,경기도,이천시,이섭대천로,1299,,이천시 이섭대천로
KC490PC22N009046,장소,주차장,택시쉼터공영주차장,경기도,이천시,4150010100,창전동,4150051000,창전동,4.15E+11,경기도 이천시 설봉로 122,17355,다사947208,127.440284,37.286216,230-2-000004,공영,노외,231,1,미시행,평일,0:00,23:59,0:00,0:00,0:00,0:00,무료,0,,,,,,,,,이천시시설관리공단,031-635-2070,2022-10-07,B553081,이천시시설관리공단,20221007,공공데이터포털,KC_490_WNTY_PRKLT_2022,20221007,경기도,이천시,경기도,이천시,설봉로,122,,이천시 설봉로
KC490PC22N009128,장소,주차장,(구)국도43번호선공영주차장,경기도,하남시,4145010100,천현동,4145051000,천현동,4.15E+11,경기도 하남시 신장로 31-7,12963,다사747483,127.2136483,37.534042,227-1-000010,공영,노상,73,2,미시행,평일+토요일+공휴일,18:00,9:00,18:00,9:00,18:00,9:00,혼합,0,,,,,,30000,신용카드,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9581,2022-07-04,4040000,경기도 하남시,20220704,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220704,경기도,하남시,경기도,하남시,신장로,07월 31일,,하남시
KC490PC22N009129,장소,주차장,신장동 566번지 앞공영주차장,경기도,하남시,4145010600,신장동,4145053000,신장2동,4.15E+11,경기도 하남시 하남대로784번안길 39,12950,다사746492,127.212708,37.542275,227-1-000013,공영,노상,25,2,미시행,평일+토요일+공휴일,18:00,9:00,18:00,9:00,18:00,9:00,혼합,0,,,,,,30000,현금,경차·장애인·유공자등 50프로 할인+월야간 20000원+거주자우선주차장,경기도 하남도시공사,031-791-9581,2022-07-04,4040000,경기도 하남시,20220704,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220704,경기도,하남시,경기도,하남시,하남대로784번안길,39,,하남시
KC490PC22N009130,장소,주차장,동일하이빌아파트 이면도로,경기도,하남시,4145010600,신장동,4145053000,신장2동,4.15E+11,경기도 하남시 대청로59번길 20-1,12946,다사751491,127.219208,37.5415454,227-1-000019,공영,노상,18,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,무료,,경기도 하남시청,031-790-5650,2022-07-04,4040000,경기도 하남시,20220704,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220704,경기도,하남시,경기도,하남시,대청로59번길,01월 20일,,하남시
KC490PC22N009131,장소,주차장,역말중앙길,경기도,하남시,4145010800,덕풍동,4145054000,덕풍1동,4.15E+11,경기도 하남시 역말로15번길 35,12980,다사735482,127.200226,37.532843,227-1-000017,공영,노상,13,2,미시행,평일+토요일+공휴일,0:00,23:59,0:00,23:59,0:00,23:59,무료,0,,,,,,,무료,,경기도 하남시청,031-790-5650,2022-07-04,4040000,경기도 하남시,20220704,공공데이터포털,KC_490_WNTY_PRKLT_2022,20220704,경기도,하남시,경기도,하남시,역말로15번길,35,,하남시
